GeositeInfo_DataOwner,Identifier,GeositeInfo_GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
Dept Water - Pretoria,2528AB00029,Borehole,-25.17616,28.37304,,73.15,86.86,Mudstone,Consolidated,,48.3967704
Dept Water - Pretoria,2528AB00030,Borehole,-25.17615,28.37303,,0,24.99,Dolerite,Consolidated,,48.39693246
Dept Water - Pretoria,2528AB00030,Borehole,-25.17615,28.37303,,24.99,35.05,Dolerite,Consolidated,,48.39693246
Dept Water - Pretoria,2528AB00031,Borehole,-25.17614,28.37302,,0,0.6,SOIL,Unconsolidated,,48.39709457
Dept Water - Pretoria,2528AB00031,Borehole,-25.17614,28.37302,,0.6,68.27,Sandstone,Consolidated,,48.39709457
Dept Water - Pretoria,2528AB00031,Borehole,-25.17614,28.37302,,68.27,73.76,Mudstone,Consolidated,,48.39709457
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,15.15,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,15.15,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,15.15,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,15.85,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,15.85,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,15.85,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,16.23,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,16.23,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,16.23,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,16.71,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,16.71,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,16.71,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.35,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.35,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.35,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.4,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.4,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.4,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.71,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.71,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.71,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.86,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.86,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,17.86,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.21,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.21,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.21,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.7,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.7,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.7,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.96,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.96,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,18.96,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,19.01,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,19.01,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,19.01,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,19.17,0,28.34,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,19.17,28.34,76.8,Dolerite,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00032,Borehole,-25.17613,28.37301,19.17,76.8,86.25,Shale,Consolidated,,48.39725674
Dept Water - Limpopo,2528AB00084,Borehole,-25.17089,28.3036,,,,,,,44.43660525
Dept Water - Pretoria,2528AA00142,Borehole,-25.17005,28.12304,6,,,,,,38.33675064
Dept Water - Pretoria,2528AA00142,Borehole,-25.17005,28.12304,16,,,,,,38.33675064
Dept Water - Limpopo,2528AB00018,Borehole,-25.16839,28.29999,,,,,,,44.47212029
Dept Water - Pretoria,2528AA00014,Borehole,-25.1673,28.18304,36,0,6,SOIL,Unconsolidated,,39.67024333
Dept Water - Pretoria,2528AA00014,Borehole,-25.1673,28.18304,36,6,30,Sandstone,Consolidated,,39.67024333
Dept Water - Pretoria,2528AA00014,Borehole,-25.1673,28.18304,36,30,36,Dolerite,Consolidated,Hard,39.67024333
Dept Water - Pretoria,2528AA00014,Borehole,-25.1673,28.18304,36,36,60,Sandstone,Consolidated,,39.67024333
Dept Water - Pretoria,2528AA00014,Borehole,-25.1673,28.18304,36,60,150,Dolerite,Consolidated,Hard,39.67024333
Dept Water - Pretoria,2528AA00003,Borehole,-25.16729,28.18304,30,0,4,SOIL,Unconsolidated,,39.67132506
Dept Water - Pretoria,2528AA00003,Borehole,-25.16729,28.18304,30,4,46,SOIL,Unconsolidated,,39.67132506
Dept Water - Pretoria,2528AA00003,Borehole,-25.16729,28.18304,30,46,78,Sandstone,Consolidated,,39.67132506
Dept Water - Pretoria,2528AA00002,Borehole,-25.16728,28.18304,,0,5,SOIL,Unconsolidated,,39.67240678
Dept Water - Pretoria,2528AA00002,Borehole,-25.16728,28.18304,,5,48,Sandstone,Consolidated,,39.67240678
Dept Water - Pretoria,2528AA00002,Borehole,-25.16728,28.18304,,48,100,Shale,Consolidated,Hard,39.67240678
Dept Water - Pretoria,2528AA00002,Borehole,-25.16728,28.18304,,100,108,Coal,Consolidated,Hard,39.67240678
Dept Water - Pretoria,2528AA00004,Borehole,-25.16728,28.18305,,0,6,SOIL,Unconsolidated,,39.67266963
Dept Water - Pretoria,2528AA00004,Borehole,-25.16728,28.18305,,6,42,SOIL,Unconsolidated,,39.67266963
Dept Water - Pretoria,2528AA00004,Borehole,-25.16728,28.18305,,42,132,Shale,Consolidated,Hard,39.67266963
Dept Water - Pretoria,2528AA00145,Borehole,-25.16616,28.04248,33,,,,,,39.18206301
Dept Water - Pretoria,2528AA00145,Borehole,-25.16616,28.04248,140,,,,,,39.18206301
Dept Water - Pretoria,2528AA00145,Borehole,-25.16616,28.04248,180,,,,,,39.18206301
Dept Water - Pretoria,2528AA00045,Borehole,-25.16212,28.23039,42.67,0,17.06,Clay,Unconsolidated,,41.77374899
Dept Water - Pretoria,2528AA00045,Borehole,-25.16212,28.23039,42.67,17.06,93.87,Shale,Consolidated,,41.77374899
Dept Water - Pretoria,2528AA00044,Borehole,-25.16211,28.23038,7.62,0,10.36,Clay,Unconsolidated,,41.77440156
Dept Water - Pretoria,2528AA00044,Borehole,-25.16211,28.23038,7.62,10.36,14.63,Sand,Unconsolidated,,41.77440156
Dept Water - Pretoria,2528AA00044,Borehole,-25.16211,28.23038,7.62,14.63,18.28,Sandstone,Consolidated,,41.77440156
Dept Water - Pretoria,2528AA00043,Borehole,-25.1621,28.23037,,0,2.13,SOIL,Unconsolidated,,41.77505418
Dept Water - Pretoria,2528AA00043,Borehole,-25.1621,28.23037,,2.13,22.86,Dolerite,Consolidated,,41.77505418
Dept Water - Pretoria,2528AA00043,Borehole,-25.1621,28.23037,,22.86,35.05,Dolerite,Consolidated,Hard,41.77505418
Dept Water - Pretoria,2528AA00043,Borehole,-25.1621,28.23037,,35.05,41.14,Clay,Unconsolidated,,41.77505418
Dept Water - Pretoria,2528AA00043,Borehole,-25.1621,28.23037,,41.14,47.24,Shale,Consolidated,,41.77505418
